open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1751328000000,154.7400,155.0200,154.3900,154.7200,104021.13,1751328299999,16098717.371200,11280,51193.48,7926231.956100,0
1751328300000,154.7100,154.9400,154.3400,154.9400,96996.79,1751328599999,14985545.966800,8167,67654.88,10452195.706800,0
1751328600000,154.9400,154.9500,154.5600,154.7500,49159.52,1751328899999,7608870.055600,5579,23830.80,3687712.832600,0
1751328900000,154.7600,155.5800,154.7600,155.1900,190404.22,1751329199999,29562031.767000,11757,132233.07,20526468.289500,0
1751329200000,155.1900,155.2900,154.6000,154.6000,51383.34,1751329499999,7966486.166500,6213,23798.97,3689923.983000,0
1751329500000,154.6000,154.6400,153.8100,153.9100,129258.95,1751329799999,19929547.942740,13987,42952.13,6625054.513400,0
1751329800000,153.9000,153.9400,153.3000,153.7000,188524.93,1751330099999,28949865.385450,24086,88819.87,13640524.185000,0
1751330100000,153.7000,154.1100,153.6700,153.9400,121026.56,1751330399999,18631286.738600,10250,59189.09,9111459.434000,0
1751330400000,153.9300,154.3400,153.8700,154.2900,54765.00,1751330699999,8442922.161400,7278,35794.34,5518182.598200,0
1751330700000,154.2800,154.4500,154.2300,154.2600,40369.16,1751330999999,6231432.766600,6264,21815.75,3367751.795500,0
1751331000000,154.2700,154.6600,154.2600,154.5500,34503.69,1751331299999,5331067.179130,5587,19844.59,3065816.078330,0
1751331300000,154.5400,154.7300,154.4800,154.7100,27101.28,1751331599999,4190104.538000,3880,18503.21,2861025.366600,0
1751331600000,154.7100,154.7600,154.2800,154.5000,44357.69,1751331899999,6855009.209200,12772,20318.51,3139647.459600,0
1751331900000,154.4900,154.7100,154.4800,154.6300,24204.32,1751332199999,3741968.998600,5098,15855.47,2451140.137500,0
1751332200000,154.6200,155.0000,154.5000,154.9900,42805.54,1751332499999,6623120.089900,5976,28252.46,4372155.738900,0
1751332500000,154.9800,155.0500,154.8100,155.0300,57610.76,1751332799999,8926836.433300,6618,42632.18,6606229.165800,0
1751332800000,155.0300,155.1600,154.8500,155.0300,45566.66,1751333099999,7064634.121300,5803,31343.60,4859518.701800,0
1751333100000,155.0200,155.1200,154.7700,154.8200,30694.00,1751333399999,4755390.823900,4183,14447.12,2238562.292200,0
1751333400000,154.8200,155.0500,154.5900,155.0400,24283.65,1751333699999,3758247.612700,5479,9384.74,1452662.655700,0
1751333700000,155.0400,155.1300,154.8000,154.8700,20943.15,1751333999999,3244838.961600,4248,9052.64,1402635.634200,0
1751334000000,154.8700,154.8800,154.6300,154.7100,25352.78,1751334299999,3923577.650800,4529,11728.20,1815010.703000,0
1751334300000,154.7100,154.8800,154.6700,154.8500,22468.80,1751334599999,3478007.583200,3989,10276.34,1590783.197200,0
1751334600000,154.8500,154.8700,154.2000,154.2700,48629.63,1751334899999,7508882.925000,6905,12912.44,1994401.214500,0
1751334900000,154.2800,154.4900,154.2200,154.3300,22113.72,1751335199999,3413936.283100,3676,11455.67,1768675.979700,0
1751335200000,154.3200,154.3200,153.9600,154.0900,49961.64,1751335499999,7698423.096900,7151,21597.46,3327605.518700,0
1751335500000,154.1000,154.2700,153.9800,154.0000,39289.37,1751335799999,6055818.225100,4671,24148.37,3722204.874900,0
1751335800000,154.0100,154.1500,153.8100,153.9900,38139.63,1751336099999,5872714.014300,5396,23578.00,3630688.439500,0
1751336100000,154.0000,154.2500,153.8700,154.0500,48571.84,1751336399999,7483285.849500,6394,30672.82,4726607.607000,0
1751336400000,154.0400,154.1100,153.8700,153.9000,22819.68,1751336699999,3513914.053900,4347,11411.58,1757217.973300,0
1751336700000,153.9000,154.0900,153.8200,153.8700,25197.17,1751336999999,3878608.664800,4498,12423.52,1912401.530000,0
1751337000000,153.8600,154.0600,153.6200,153.9300,44728.22,1751337299999,6881026.173100,6708,24681.30,3797668.090700,0
1751337300000,153.9400,153.9400,153.5200,153.6900,40973.10,1751337599999,6297671.642900,6346,21598.25,3320060.140000,0
1751337600000,153.6900,153.7300,153.5700,153.6300,40288.43,1751337899999,6190628.379400,5431,21219.11,3260751.621800,0
1751337900000,153.6200,153.6900,153.3400,153.3900,61598.20,1751338199999,9452416.676000,13146,24664.47,3785187.672200,0
1751338200000,153.3900,153.4000,153.0700,153.1600,82873.67,1751338499999,12695613.939050,9330,31233.33,4784507.243700,0
1751338500000,153.1700,153.3400,153.1200,153.2700,40083.59,1751338799999,6142447.130700,4761,25674.90,3934478.169300,0
1751338800000,153.2600,153.4100,153.1100,153.2700,57814.87,1751339099999,8861240.601100,6150,30761.00,4715042.611900,0
1751339100000,153.2700,153.5000,153.2100,153.2800,46198.55,1751339399999,7085902.658100,5422,34082.64,5228043.230900,0
1751339400000,153.2700,153.3400,153.1000,153.2900,23086.96,1751339699999,3537595.672500,4294,10854.62,1663485.310200,0
1751339700000,153.2900,153.5000,153.2200,153.4900,27036.99,1751339999999,4146494.604800,4628,18515.79,2839821.149800,0
1751340000000,153.4800,153.7700,153.2200,153.6100,100741.85,1751340299999,15471011.837700,8189,77947.74,11970560.441800,0
1751340300000,153.6200,153.7800,153.6000,153.6700,34199.42,1751340599999,5255681.858100,4212,21042.28,3233797.533600,0
1751340600000,153.6700,153.6900,153.5300,153.5500,19757.53,1751340899999,3035215.804700,4641,9062.79,1392210.888000,0
1751340900000,153.5500,153.8400,153.5500,153.8200,28638.06,1751341199999,4401836.469600,4839,19536.39,3003199.050700,0
1751341200000,153.8200,153.8500,153.6500,153.7200,23548.00,1751341499999,3620684.509000,4467,10460.69,1608446.973800,0
1751341500000,153.7200,153.7300,153.5600,153.5700,20375.44,1751341799999,3130545.905300,4883,12545.80,1927593.579500,0
1751341800000,153.5700,153.8100,153.5700,153.7600,21033.08,1751342099999,3233198.972500,3414,15372.99,2363139.239600,0
1751342100000,153.7700,153.9100,153.7600,153.8500,18731.87,1751342399999,2881563.801300,3130,12426.60,1911639.140900,0
1751342400000,153.8500,153.8600,153.4900,153.5500,26049.88,1751342699999,4002951.362500,4950,9533.92,1465157.629000,0
1751342700000,153.5500,153.6000,153.3200,153.3300,24822.36,1751342999999,3807880.340000,4332,7722.81,1184732.982600,0
1751343000000,153.3400,153.3900,153.2200,153.3400,21941.06,1751343299999,3363716.908500,3808,10087.91,1546577.833700,0
1751343300000,153.3400,153.3600,153.0600,153.1300,36219.64,1751343599999,5548104.892400,4990,9335.34,1430221.626700,0
1751343600000,153.1300,153.3800,153.0700,153.2100,30609.54,1751343899999,4690840.247400,4992,15467.47,2370427.069600,0
1751343900000,153.2200,153.2200,152.7600,152.9600,129913.38,1751344199999,19868646.746500,9891,31569.41,4828609.552200,0
1751344200000,152.9600,153.0000,152.7300,153.0000,49292.56,1751344499999,7535769.239700,6065,14144.51,2162673.861800,0
1751344500000,152.9900,153.0400,152.7800,152.8200,26205.00,1751344799999,4006076.744600,3792,13243.85,2024840.403800,0
1751344800000,152.8200,152.9000,152.6900,152.7300,32731.35,1751345099999,5001232.758900,4613,13580.86,2075398.745900,0
1751345100000,152.7400,152.8500,152.6000,152.6100,53486.20,1751345399999,8166361.766200,5886,27041.01,4129067.839600,0
1751345400000,152.6100,152.6300,152.4500,152.4900,61272.74,1751345699999,9345651.031200,6088,24223.42,3694734.448800,0
1751345700000,152.4900,152.6600,152.3800,152.4400,76252.24,1751345999999,11628811.616200,7238,39222.88,5982243.558600,0
1751346000000,152.4500,152.7500,152.4000,152.7100,56350.21,1751346299999,8600269.429100,6870,34348.68,5242110.713200,0
1751346300000,152.7000,152.7300,152.3100,152.3400,61784.65,1751346599999,9420570.556080,6872,24575.33,3747058.419700,0
