open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1748736000000,104544.60,104599.60,104476.70,104476.80,418.297,1748736299999,43722484.33930,8524,148.643,15538459.17940,0
1748736300000,104476.80,104516.30,104450.80,104496.50,250.157,1748736599999,26136276.64280,5639,134.580,14060591.98180,0
1748736600000,104496.50,104500.00,104400.00,104427.50,316.609,1748736899999,33067664.46410,6307,149.081,15569287.04280,0
1748736900000,104427.40,104443.60,104350.00,104424.00,415.684,1748737199999,43393531.26730,8923,163.987,17118107.15200,0
1748737200000,104423.90,104455.20,104323.00,104383.30,198.589,1748737499999,20732156.87170,6457,93.460,9757465.35140,0
1748737500000,104383.30,104422.30,104314.80,104319.30,347.108,1748737799999,36227246.52230,7513,209.454,21862066.53520,0
1748737800000,104319.40,104393.60,104277.30,104342.20,721.816,1748738099999,75307191.94250,12371,411.684,42950806.62450,0
1748738100000,104342.30,104413.00,104342.20,104412.90,220.869,1748738399999,23057681.04470,4532,120.265,12554649.24780,0
1748738400000,104412.90,104418.40,104384.80,104418.30,135.830,1748738699999,14181636.58890,3108,73.362,7659451.78530,0
1748738700000,104418.40,104435.00,104371.20,104398.70,201.119,1748738999999,20998173.66290,3521,82.643,8628234.12300,0
1748739000000,104398.70,104412.00,104354.00,104354.00,81.406,1748739299999,8498740.90200,2246,44.765,4673690.33870,0
1748739300000,104354.00,104408.80,104333.50,104408.70,131.042,1748739599999,13675886.47710,2393,59.802,6241748.74310,0
1748739600000,104408.70,104420.40,104343.80,104343.90,121.712,1748739899999,12704920.75310,3683,42.514,4437784.24520,0
1748739900000,104343.80,104361.20,104302.30,104302.40,355.864,1748740199999,37124813.89110,4823,84.138,8777662.55970,0
1748740200000,104302.30,104433.70,104300.00,104430.10,169.496,1748740499999,17690606.91150,5215,122.582,12793909.32660,0
1748740500000,104430.00,104477.80,104291.00,104308.40,289.222,1748740799999,30195321.60890,6132,141.636,14790735.87830,0
1748740800000,104308.40,104322.30,104272.80,104305.20,167.003,1748741099999,17417961.22560,4647,82.223,8575439.31480,0
1748741100000,104305.20,104390.30,104260.50,104344.70,184.002,1748741399999,19198001.73250,4753,101.730,10613701.39570,0
1748741400000,104344.70,104365.10,104232.00,104232.00,156.402,1748741699999,16310148.29310,5311,60.684,6328783.06480,0
1748741700000,104232.00,104265.50,104130.40,104135.10,934.875,1748741999999,97400116.50120,14528,335.767,34983711.14900,0
1748742000000,104135.10,104197.80,104112.40,104168.60,268.541,1748742299999,27969769.58760,6484,140.571,14641302.34500,0
1748742300000,104168.60,104252.40,104163.60,104248.90,115.780,1748742599999,12067385.69490,4210,68.073,7094939.52670,0
1748742600000,104248.90,104252.40,103917.90,103979.70,1303.199,1748742899999,135618735.41790,17335,339.755,35356988.39990,0
1748742900000,103979.60,104090.70,103972.40,104085.20,450.409,1748743199999,46852311.97990,13748,269.614,28045619.62020,0
1748743200000,104085.10,104090.70,103970.00,104016.20,407.291,1748743499999,42370831.28760,10661,266.220,27694087.91830,0
1748743500000,104016.30,104048.10,103860.90,103884.00,654.809,1748743799999,68069397.68720,12062,265.546,27609755.33710,0
1748743800000,103884.10,104011.50,103875.30,103894.90,317.406,1748744099999,32992125.74910,8485,169.441,17611826.14250,0
1748744100000,103894.90,104051.10,103894.90,104037.50,282.678,1748744399999,29396960.05230,7740,207.466,21575200.24210,0
1748744400000,104037.60,104127.20,104037.50,104071.20,150.182,1748744699999,15631206.53240,4844,97.242,10121264.80890,0
1748744700000,104071.30,104166.30,104071.30,104120.50,231.321,1748744999999,24088644.97060,4800,175.932,18320197.55510,0
