open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1759276800000,208.6100,209.2700,208.5600,209.2500,95234.33,1759277099999,19902609.743300,10576,70846.57,14804167.145800,0
1759277100000,209.2500,209.3400,208.8400,208.9300,44821.40,1759277399999,9371902.222200,7516,22961.17,4801396.034700,0
1759277400000,208.9400,208.9600,208.4200,208.4700,55312.85,1759277699999,11545941.776900,6793,15880.67,3314852.764900,0
1759277700000,208.4700,208.4700,207.9200,208.1000,46763.21,1759277999999,9733664.244400,8525,18246.60,3797596.285800,0
1759278000000,208.1100,208.1600,207.6000,207.7200,79397.38,1759278299999,16501159.215900,9066,26720.19,5553601.811600,0
1759278300000,207.7300,207.9800,207.4500,207.5300,52946.00,1759278599999,10998272.773500,7906,20347.55,4227858.202200,0
1759278600000,207.5200,207.7500,207.2400,207.7100,58087.43,1759278899999,12053886.643900,9640,29132.41,6046187.434400,0
1759278900000,207.7100,207.7800,206.7300,206.9000,74693.26,1759279199999,15466126.599100,11478,22036.18,4563483.626000,0
1759279200000,206.9000,206.9100,206.3100,206.5700,101168.70,1759279499999,20897641.542640,12067,38413.34,7934291.560500,0
1759279500000,206.5700,206.8000,206.3800,206.5700,59109.67,1759279799999,12212445.108300,8128,31694.20,6548735.583700,0
1759279800000,206.5700,207.4700,206.5400,207.3300,71882.02,1759280099999,14873543.490100,9280,51686.41,10696146.676900,0
1759280100000,207.3400,207.5500,207.3100,207.4500,49126.18,1759280399999,10189543.395900,6630,29112.46,6038589.788300,0
1759280400000,207.4600,207.5500,207.0500,207.5000,59297.13,1759280699999,12294774.679500,8762,23926.18,4961092.622300,0
1759280700000,207.5000,207.8500,207.4800,207.8200,39601.40,1759280999999,8225792.112100,6854,20724.18,4304598.446200,0
1759281000000,207.8200,208.1900,207.7300,207.9500,44492.64,1759281299999,9254168.855000,9164,26265.39,5463269.627000,0
1759281300000,207.9400,208.2300,207.4700,207.5700,54490.31,1759281599999,11329850.890400,9649,24411.00,5076333.922900,0
1759281600000,207.5600,208.5100,207.2600,208.3700,129200.51,1759281899999,26852837.947220,16079,80675.09,16771451.216820,0
1759281900000,208.3700,209.0000,208.2700,208.9100,156480.27,1759282199999,32665123.954200,16585,78592.49,16405757.064700,0
1759282200000,208.9100,209.1200,208.2800,208.3700,68010.27,1759282499999,14191242.209400,9804,28184.89,5881511.845500,0
