open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1738368000000,102379.80,102379.80,102222.00,102275.50,288.539,1738368299999,29515080.58160,10167,97.978,10022448.86890,0
1738368300000,102275.40,102466.00,102264.50,102466.00,247.134,1738368599999,25306633.88000,6830,166.612,17062324.27930,0
1738368600000,102466.00,102538.70,102349.10,102476.00,570.113,1738368899999,58416525.68990,11554,271.144,27784485.44690,0
1738368900000,102476.00,102520.00,102300.00,102328.10,588.621,1738369199999,60275676.60200,9943,158.593,16243528.40520,0
1738369200000,102328.00,102388.00,102322.00,102331.40,163.703,1738369499999,16753622.91680,4540,83.505,8546166.28010,0
1738369500000,102331.50,102331.50,102209.80,102222.80,263.828,1738369799999,26977257.31820,5602,80.178,8197132.72010,0
1738369800000,102222.80,102378.60,102160.30,102357.30,255.847,1738370099999,26164482.57910,7117,141.239,14444625.25990,0
1738370100000,102357.40,102458.30,102342.10,102434.10,140.912,1738370399999,14431959.72520,4743,74.763,7656814.62030,0
1738370400000,102434.00,102446.20,102370.00,102401.80,138.544,1738370699999,14188900.31660,5026,69.081,7075224.05230,0
1738370700000,102401.90,102473.30,102360.40,102390.20,255.204,1738370999999,26141236.85770,5817,135.583,13888487.02690,0
1738371000000,102390.10,102435.60,102300.80,102417.40,219.931,1738371299999,22510369.84930,6249,123.181,12607441.51480,0
1738371300000,102417.40,102507.60,102397.20,102450.20,305.394,1738371599999,31290441.56720,5779,202.033,20700596.29930,0
1738371600000,102450.20,102518.90,102427.30,102461.90,270.485,1738371899999,27720032.61340,6991,120.321,12331368.34760,0
1738371900000,102462.00,102541.30,102410.00,102526.20,224.406,1738372199999,22994321.94440,7232,131.783,13503217.74120,0
1738372200000,102526.30,102562.10,102476.00,102550.80,236.687,1738372499999,24266600.14140,6607,108.053,11078677.97260,0
1738372500000,102550.80,102604.00,102495.80,102581.30,275.847,1738372799999,28294380.47950,7508,154.592,15856660.60470,0
1738372800000,102581.40,102633.10,102508.50,102606.70,257.770,1738373099999,26441654.38130,7850,89.193,9150281.10570,0
1738373100000,102606.80,102659.90,102560.00,102655.60,260.638,1738373399999,26748203.45740,7426,146.943,15080280.66000,0
1738373400000,102655.70,102683.90,102563.80,102655.20,241.419,1738373699999,24776381.79540,6400,107.146,10995944.18210,0
1738373700000,102655.20,102710.00,102625.10,102693.60,288.961,1738373999999,29669942.11970,7072,190.666,19578007.82140,0
1738374000000,102693.60,102727.70,102662.40,102726.70,218.645,1738374299999,22453130.28540,5538,121.089,12435008.59150,0
1738374300000,102726.60,102726.60,102501.10,102590.80,331.822,1738374599999,34036679.85520,8547,105.373,10807412.06250,0
1738374600000,102590.70,102607.60,102566.00,102595.00,117.479,1738374899999,12051410.82860,3547,66.053,6776051.88070,0
1738374900000,102595.00,102595.00,102467.40,102521.20,244.668,1738375199999,25081833.45760,6062,71.911,7371966.53650,0
1738375200000,102521.10,102562.10,102358.30,102526.30,414.962,1738375499999,42514610.34280,9138,101.232,10373603.34810,0
1738375500000,102526.40,102625.10,102473.40,102596.10,127.915,1738375799999,13119537.07550,4776,74.731,7664687.39040,0
1738375800000,102596.10,102648.00,102584.80,102631.90,176.787,1738376099999,18140954.85070,4864,81.258,8338419.41270,0
1738376100000,102631.90,102734.90,102631.80,102680.30,231.098,1738376399999,23731161.44340,5667,142.195,14601607.68830,0
1738376400000,102680.20,102719.00,102627.10,102627.20,225.480,1738376699999,23151685.58120,4750,48.715,5002557.31980,0
1738376700000,102627.10,102674.50,102624.00,102644.90,88.226,1738376999999,9056357.13410,3424,32.542,3340362.88060,0
1738377000000,102644.80,102660.00,102541.90,102592.20,195.630,1738377299999,20069075.17040,4936,59.509,6104102.88450,0
1738377300000,102592.20,102611.20,102530.10,102602.20,169.638,1738377599999,17398374.73870,3692,52.683,5403515.03640,0
1738377600000,102602.10,102656.30,102598.50,102619.90,86.358,1738377899999,8862368.45000,3025,45.423,4661468.41940,0
1738377900000,102619.90,102654.50,102575.40,102575.40,89.034,1738378199999,9136391.94360,3634,40.495,4155438.50040,0
1738378200000,102575.40,102592.00,102414.90,102458.50,404.686,1738378499999,41473579.12070,7558,90.778,9302757.75700,0
1738378500000,102458.50,102491.10,102333.00,102407.00,291.915,1738378799999,29894225.89730,7080,111.325,11401235.48350,0
1738378800000,102406.60,102465.10,102312.50,102335.70,265.419,1738379099999,27177367.27250,6349,101.150,10357163.44880,0
1738379100000,102335.70,102382.80,102248.50,102382.80,358.425,1738379399999,36667889.39480,7917,106.461,10891903.91270,0
1738379400000,102382.80,102410.00,102350.00,102373.50,128.583,1738379699999,13165099.31740,3796,62.189,6367093.85300,0
1738379700000,102373.50,102390.70,102280.50,102331.60,172.489,1738379999999,17648436.45540,4222,62.585,6403519.33920,0
1738380000000,102331.70,102398.90,102317.10,102340.10,129.267,1738380299999,13231150.69010,4045,68.382,6999126.01770,0
1738380300000,102340.10,102381.10,102300.00,102305.80,147.580,1738380599999,15101903.15130,4425,74.306,7603638.05830,0
1738380600000,102305.70,102324.50,102255.00,102279.30,212.365,1738380899999,21720591.72880,6513,65.490,6698583.14820,0
1738380900000,102279.40,102279.40,102218.00,102221.30,187.427,1738381199999,19163947.10380,4837,70.112,7168741.47940,0
1738381200000,102221.20,102242.80,102131.00,102219.40,428.775,1738381499999,43816057.17480,7538,165.406,16903315.80980,0
1738381500000,102219.40,102244.50,102212.00,102244.50,113.108,1738381799999,11563071.92460,2896,72.870,7449441.57640,0
1738381800000,102244.50,102250.00,102207.10,102214.10,76.186,1738382099999,7789224.87170,2851,47.366,4842748.63850,0
1738382100000,102214.00,102244.20,102163.20,102203.90,133.448,1738382399999,13638417.70660,4794,62.467,6384387.36500,0
1738382400000,102203.80,102257.10,102188.70,102256.30,149.656,1738382699999,15298340.40790,4170,121.083,12377560.09840,0
1738382700000,102256.20,102284.20,102058.80,102089.60,385.807,1738382999999,39414370.52040,9004,140.715,14382102.33920,0
1738383000000,102089.70,102241.10,102083.70,102167.90,264.977,1738383299999,27075334.43710,6832,168.035,17169817.76860,0
1738383300000,102167.90,102208.70,102119.50,102188.50,169.123,1738383599999,17279857.85170,4772,109.331,11171057.36370,0
1738383600000,102188.60,102224.70,102141.90,102188.30,243.095,1738383899999,24839598.94670,5429,157.364,16080896.74650,0
1738383900000,102188.30,102208.60,102163.50,102186.00,93.808,1738384199999,9585803.44500,2355,54.444,5563502.33010,0
1738384200000,102186.00,102374.00,102185.00,102328.40,559.104,1738384499999,57184835.31900,7386,437.205,44712880.58770,0
1738384500000,102328.40,102427.50,102328.30,102405.70,395.548,1738384799999,40499686.30580,7359,291.065,29801781.68370,0
1738384800000,102405.80,102444.00,102401.10,102444.00,197.759,1738385099999,20256258.44800,3923,137.082,14041127.77850,0
1738385100000,102443.90,102444.00,102356.40,102367.30,200.446,1738385399999,20524526.02850,3982,69.487,7114806.95830,0
1738385400000,102367.30,102378.30,102268.70,102270.40,129.842,1738385699999,13285528.34210,3658,28.897,2957044.87930,0
1738385700000,102270.40,102287.30,102260.00,102271.10,69.941,1738385999999,7152988.32300,2205,31.274,3198445.09040,0
1738386000000,102271.00,102271.10,102190.10,102244.10,162.271,1738386299999,16587984.06980,3609,42.269,4320880.65090,0
1738386300000,102244.00,102334.50,102236.30,102318.00,83.845,1738386599999,8576358.29120,3119,48.084,4918473.49680,0
1738386600000,102317.90,102339.10,102304.40,102304.50,94.770,1738386899999,9697355.19720,2633,28.122,2877729.42050,0
1738386900000,102304.40,102414.10,102300.00,102406.70,97.615,1738387199999,9991462.91420,3104,70.855,7252863.70480,0
1738387200000,102406.70,102427.40,102359.50,102427.30,112.367,1738387499999,11505795.99990,3214,56.296,5764476.85760,0
