open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1751328000000,0.0097410,0.0097636,0.0097312,0.0097458,233546358,1751328299999,2276108.4906064,7072,114232702,1113466.5034192,0
1751328300000,0.0097459,0.0097820,0.0097243,0.0097820,244178705,1751328599999,2378847.6694671,5607,97622970,951808.2346585,0
1751328600000,0.0097822,0.0097858,0.0097407,0.0097410,182584352,1751328899999,1781958.8545365,5370,85258809,832119.3010361,0
1751328900000,0.0097410,0.0097883,0.0097407,0.0097874,240473822,1751329199999,2350971.7863396,6678,146843331,1435410.4194801,0
1751329200000,0.0097874,0.0097959,0.0097603,0.0097604,192402355,1751329499999,1882830.4287712,6290,118725356,1161988.5010314,0
1751329500000,0.0097603,0.0097665,0.0097340,0.0097364,186134745,1751329799999,1815253.3735876,5800,77076899,751847.9577180,0
1751329800000,0.0097364,0.0097371,0.0096747,0.0097100,681148136,1751330099999,6603369.2728469,14918,256138600,2483249.1272386,0
1751330100000,0.0097102,0.0097365,0.0097028,0.0097147,146307412,1751330399999,1422006.3686396,6270,71370506,693663.9149321,0
1751330400000,0.0097148,0.0097460,0.0097054,0.0097448,150324902,1751330699999,1462095.9481378,5003,84658870,823596.8076699,0
1751330700000,0.0097447,0.0097583,0.0097310,0.0097333,157482329,1751330999999,1535432.2319758,5790,70212443,684579.2262930,0
1751331000000,0.0097333,0.0097653,0.0097300,0.0097607,101026329,1751331299999,985086.3556950,3756,58517820,570498.3935201,0
1751331300000,0.0097606,0.0097623,0.0097346,0.0097387,99093382,1751331599999,965841.4611882,3966,35001302,341135.7489851,0
1751331600000,0.0097386,0.0097618,0.0097354,0.0097496,199848937,1751331899999,1948008.8518299,6242,99451184,969545.9937863,0
1751331900000,0.0097496,0.0097639,0.0097413,0.0097611,104988370,1751332199999,1024047.6851714,4552,65521056,639110.8605929,0
1751332200000,0.0097612,0.0097853,0.0097486,0.0097820,96597262,1751332499999,943356.2887939,4347,55091923,538133.5098106,0
1751332500000,0.0097820,0.0098030,0.0097680,0.0097959,575596190,1751332799999,5631044.0688738,10351,319813602,3129071.1920110,0
1751332800000,0.0097958,0.0098090,0.0097784,0.0097960,179210267,1751333099999,1754948.9470306,5957,109627970,1073664.1667743,0
1751333100000,0.0097959,0.0098032,0.0097768,0.0097807,153371389,1751333399999,1501470.9356479,4321,80746694,790552.3057292,0
1751333400000,0.0097806,0.0098090,0.0097667,0.0098089,137326328,1751333699999,1343060.2831743,5834,77662895,759711.0729080,0
1751333700000,0.0098091,0.0098247,0.0097858,0.0097912,194340439,1751333999999,1905686.8725058,5610,85674173,840196.4552804,0
1751334000000,0.0097911,0.0097934,0.0097657,0.0097704,89919078,1751334299999,879239.9272338,3959,36180394,353851.6864132,0
1751334300000,0.0097707,0.0097918,0.0097703,0.0097918,79930113,1751334599999,781870.7524908,3913,34128098,333837.2152444,0
1751334600000,0.0097918,0.0097947,0.0097330,0.0097339,203628709,1751334899999,1987324.6388967,5500,75215370,733784.1180218,0
