open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1740787200000,0.0079258,0.0079346,0.0078893,0.0078927,171458745,1740787499999,1356507.6596156,4377,64797056,512635.2257779,0
1740787500000,0.0078928,0.0079091,0.0078926,0.0079030,106493405,1740787799999,841385.6044529,3803,67323815,531885.8439116,0
1740787800000,0.0079030,0.0079225,0.0079009,0.0079214,122703606,1740788099999,970602.8922237,3649,45319302,358407.4787204,0
1740788100000,0.0079214,0.0079357,0.0079090,0.0079141,156720345,1740788399999,1242181.8392492,4765,91247623,723314.0669385,0
1740788400000,0.0079146,0.0079296,0.0079105,0.0079165,60969834,1740788699999,482806.9565081,3230,26072694,206479.3153678,0
1740788700000,0.0079164,0.0079215,0.0079102,0.0079173,99597895,1740788999999,788375.4684482,3111,55284609,437611.4207512,0
1740789000000,0.0079172,0.0079238,0.0078903,0.0078925,180566303,1740789299999,1428111.3108698,4344,76294386,603455.6791816,0
1740789300000,0.0078926,0.0079005,0.0078774,0.0078774,181725970,1740789599999,1433335.5339291,4591,73904445,582941.5110263,0
1740789600000,0.0078773,0.0078795,0.0078329,0.0078544,593268525,1740789899999,4657713.9186264,9864,243919791,1914839.3244584,0
1740789900000,0.0078544,0.0078704,0.0078467,0.0078565,127102140,1740790199999,998591.8420439,4914,77531025,609130.0664437,0
1740790200000,0.0078565,0.0078589,0.0078130,0.0078166,375128500,1740790499999,2936369.8631362,7322,111807370,875207.5107028,0
1740790500000,0.0078165,0.0078220,0.0078032,0.0078063,170135746,1740790799999,1329181.4923162,4529,68134318,532336.7923318,0
1740790800000,0.0078063,0.0078098,0.0077847,0.0078035,448910525,1740791099999,3500112.2768961,7797,192906897,1504223.3825868,0
1740791100000,0.0078036,0.0078151,0.0077937,0.0077979,186915134,1740791399999,1458638.2324858,4383,76898931,600142.5440051,0
1740791400000,0.0077980,0.0078268,0.0077942,0.0078163,228939646,1740791699999,1789000.8978548,3958,137479040,1074162.5672144,0
1740791700000,0.0078165,0.0078648,0.0078165,0.0078620,151810950,1740791999999,1190433.3545105,4244,102665959,805242.1395191,0
1740792000000,0.0078619,0.0078628,0.0078400,0.0078553,113507953,1740792299999,891115.7970024,4103,53667594,421348.3846224,0
1740792300000,0.0078553,0.0078553,0.0078229,0.0078351,102588559,1740792599999,803892.6641792,3722,35298856,276542.7090810,0
1740792600000,0.0078350,0.0078573,0.0078252,0.0078567,59711852,1740792899999,468043.8255066,3002,28660991,224684.7441261,0
1740792900000,0.0078572,0.0078638,0.0078332,0.0078444,93929788,1740793199999,737139.5401394,3451,38135843,299266.8433939,0
1740793200000,0.0078445,0.0079005,0.0078404,0.0079005,240916888,1740793499999,1898431.4872083,6404,138860132,1094235.7671150,0
1740793500000,0.0079004,0.0079314,0.0078934,0.0079267,273346846,1740793799999,2164107.3209802,8720,164362608,1301160.6934922,0
1740793800000,0.0079267,0.0079700,0.0079255,0.0079687,400536006,1740794099999,3184910.1952808,8756,241089267,1917185.3028316,0
1740794100000,0.0079686,0.0079965,0.0079573,0.0079768,370277035,1740794399999,2955608.8184525,7972,218680248,1745808.8350427,0
1740794400000,0.0079767,0.0079797,0.0079347,0.0079355,286167355,1740794699999,2275797.6995561,7580,125310137,996355.2596857,0
1740794700000,0.0079354,0.0079354,0.0079124,0.0079235,213997276,1740794999999,1695303.6265756,5365,104307720,826207.8548896,0
1740795000000,0.0079236,0.0079739,0.0079224,0.0079668,291810833,1740795299999,2322177.2736555,7290,157397622,1252004.1613602,0
1740795300000,0.0079667,0.0079801,0.0079525,0.0079697,183173945,1740795599999,1459040.9201341,5807,99859640,795463.4399512,0
1740795600000,0.0079695,0.0079890,0.0079695,0.0079759,182823939,1740795899999,1459140.4715772,4792,120249857,959796.3945960,0
1740795900000,0.0079742,0.0079944,0.0079706,0.0079876,194167030,1740796199999,1550011.5224890,6259,131145707,1047022.9094029,0
1740796200000,0.0079876,0.0080112,0.0079749,0.0080000,444023024,1740796499999,3551971.9605945,11621,268038199,2144594.8825603,0
1740796500000,0.0079999,0.0080000,0.0079688,0.0079750,289560624,1740796799999,2312245.9049545,7006,109790908,876663.9931791,0
1740796800000,0.0079749,0.0079856,0.0079606,0.0079787,205357064,1740797099999,1636347.2692140,5817,118075928,940909.1735696,0
1740797100000,0.0079787,0.0079834,0.0079439,0.0079459,259884000,1740797399999,2068750.3494894,7037,91352888,727449.4148134,0
1740797400000,0.0079459,0.0079555,0.0079155,0.0079522,310902852,1740797699999,2467815.0602274,6836,145603494,1156027.8867102,0
1740797700000,0.0079521,0.0079529,0.0079363,0.0079500,169556604,1740797999999,1346884.8317596,4213,110686224,879268.4346909,0
1740798000000,0.0079501,0.0079670,0.0079347,0.0079617,220336686,1740798299999,1751914.1304987,5470,149018754,1184939.0892126,0
1740798300000,0.0079616,0.0079699,0.0079324,0.0079366,141428264,1740798599999,1123515.1006903,4609,84196057,668814.6732802,0
1740798600000,0.0079366,0.0079536,0.0079301,0.0079446,81369547,1740798899999,646315.2031530,3782,50280683,399403.2835420,0
1740798900000,0.0079445,0.0079517,0.0079313,0.0079384,63250045,1740799199999,502233.9666607,3171,34053011,270366.8315236,0
1740799200000,0.0079387,0.0079524,0.0079348,0.0079420,70623565,1740799499999,561059.7008985,2870,47727233,379173.5892669,0
1740799500000,0.0079421,0.0079534,0.0079380,0.0079521,76008109,1740799799999,603905.5441166,2836,40275757,320035.0048924,0
1740799800000,0.0079525,0.0079684,0.0079392,0.0079652,113185306,1740800099999,900501.9233725,3829,76202145,606273.7444162,0
1740800100000,0.0079651,0.0079878,0.0079601,0.0079853,159935619,1740800399999,1275608.7732092,5000,114906153,916549.9127944,0
1740800400000,0.0079853,0.0079916,0.0079439,0.0079471,271900379,1740800699999,2166746.2468886,5854,117045474,932880.6866767,0
1740800700000,0.0079474,0.0079523,0.0079342,0.0079435,110861769,1740800999999,880703.2079981,3489,69126533,549208.4798804,0
1740801000000,0.0079432,0.0079700,0.0079379,0.0079678,130525302,1740801299999,1038423.4304132,3725,82223601,654087.0633509,0
1740801300000,0.0079678,0.0079697,0.0078898,0.0079041,484440341,1740801599999,3836367.0847705,9114,148687958,1177293.4086842,0
1740801600000,0.0079038,0.0079307,0.0078987,0.0079298,321623122,1740801899999,2544717.9807990,6209,213230172,1687216.0848157,0
